Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Vincent Manalo,@Vincent14580161,2024-11-21T11:34:37.000Z,False,"The One and Only Amakabogera, Maymay Entrata is here at the MYX Music Awards Watch the #MYXMusicAwards2024 Red Carpet LIVE exclusively on MYX Global TikTok. #VINZMYXMusicAwards2024#Halalan2025",0,62,155,2.1K,"['#MYXMusicAwards2024', '#VINZMYXMusicAwards2024', '#Halalan2025']",[],"['\\U0001f40d', '\\U0001f525']",https://pbs.twimg.com/profile_images/1963903609160220672/kIhyr7wy_normal.jpg,https://x.com/Vincent14580161/status/1859561048703176767,tweet_id:1859561048703176767
#Kakampink,@AltABSCBNSB,2024-11-18T16:15:18.000Z,False,Paka bastos talaga n'yang PUTANG INANG matandang matapobre na yan! Wag iboto sa #Halalan2025 si !,3,13,278,22K,['#Halalan2025'],['@Cynthia_Villar'],[],https://pbs.twimg.com/profile_images/1954797854637322240/obbZ3jhL_normal.jpg,https://x.com/AltABSCBNSB/status/1858544522290229248,tweet_id:1858544522290229248
JAmantes PH,@JAmantesPH,2024-11-14T23:15:00.000Z,True,". with fellow Sparkle singers for Panata Sa Bayan, the #Eleksyon2025 theme song #DapatTotoo  #JulieAnneSanJose",1,42,65,1.8K,"['#Eleksyon2025', '#DapatTotoo', '#JulieAnneSanJose']","['@MyJaps', '@gmanews']",['\\U0001f1f5\\U0001f1ed'],https://pbs.twimg.com/profile_images/1822072272653307904/s_kUg0gM_normal.jpg,https://x.com/JAmantesPH/status/1857200589756891232,tweet_id:1857200589756891232
HRH Lyza,@HRHLyza,2024-11-13T15:05:20.000Z,False,"Dapat talaga may isang auditor sa Senado.
Buti na lang, tatakbo si former head of the Commission on Audit na si Heidi L. Mendoza sa #Halalan2025. Ang Waldas, Todas!",4,9,70,2.6K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1191194442222297088/1T6ytFCu_normal.jpg,https://x.com/HRHLyza/status/1856714971696275635,tweet_id:1856714971696275635
JAmantes PH,@JAmantesPH,2024-11-13T13:51:53.000Z,True," Theme song ng ""Panata sa Bayan"" para sa #Eleksyon2025, inawit ng 15 Sparkle singers |  #DapatTotoo#JulieAnneSanJose | ",1,28,45,1.3K,"['#Eleksyon2025', '#DapatTotoo', '#JulieAnneSanJose']","['@24OrasGMA', '@MyJaps']",['\\u25b6\\ufe0f'],https://pbs.twimg.com/profile_images/1822072272653307904/s_kUg0gM_normal.jpg,https://x.com/JAmantesPH/status/1856696488539373967,tweet_id:1856696488539373967
Sparkle GMA Artist Center,@Sparkle_GMA,2024-11-13T11:54:35.000Z,False,"Introducing the voices of hope and unity!  

Meet the 15 incredible Sparkle singers behind ‘Panata sa Bayan,’ the official theme song for GMA Integrated News’ #Eleksyon2025 ",2,37,99,3.9K,['#Eleksyon2025'],[],"['\\u2728', '\\u2764\\ufe0f\\u200d\\U0001f525']",https://pbs.twimg.com/profile_images/1476765217434779649/g36YkxFA_normal.jpg,https://x.com/Sparkle_GMA/status/1856666971275931789,tweet_id:1856666971275931789
GMA Integrated News,@gmanews,2024-11-13T10:37:25.000Z,True,"Kaisa ng ""Team Totoo"" ng GMA Integrated News ang 15 Sparkle singers na umawit ng ""Panata sa Bayan"" theme song ng #Eleksyon2025.

Katotohanan ang panata namin,
para magkaroon ng maayos, malinis at mapagkakatiwalaang eleksyon coverage.

Ang behind-the-scenes ng music video, abangan",3,33,67,6.9K,['#Eleksyon2025'],[],[],https://pbs.twimg.com/profile_images/1700474798563110912/l146nN3-_normal.jpg,https://x.com/gmanews/status/1856647549584884085,tweet_id:1856647549584884085
karl #MarcosMamamatayTao,@eicvsfascism,2024-11-13T10:01:25.000Z,True,"Who killed Ka Lando Olalia and Ka Leonor Alay-ay?

Hint: Mga dating senador at coup plotter. Naging Senate President pa 'yung isa. 'Yung isa, tumatakbo pa sa #Halalan2025.",0,6,14,527,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1971251081629036544/zB5XpOgy_normal.jpg,https://x.com/eicvsfascism/status/1856638492341580085,tweet_id:1856638492341580085
GMA Integrated News,@gmanews,2024-11-13T07:10:05.000Z,True,"Sa nalalapit na #Eleksyon2025, panata ng GMA Integrated News na #DapatTotoo ang magkaroon ng maayos, malinis at mapagkakatiwalaang eleksyon coverage... para sa bayan at mamamayan!

Kaisa namin ang 15 Sparkle singers sa pangunguna nina Aicelle Santos-Zambrano, Kyline Alcantara, at",3,80,219,22K,"['#Eleksyon2025', '#DapatTotoo']",[],[],https://pbs.twimg.com/profile_images/1700474798563110912/l146nN3-_normal.jpg,https://x.com/gmanews/status/1856595371721666632,tweet_id:1856595371721666632
Kevin Paul Cuevas -beauty empire,@KevinPaulCueva3,2024-11-11T16:00:02.000Z,False,"Sparkle artists, nagsanib-pwersa para bigyang-buhay ang theme song ng GMA News at GMA Public Affairs na 'Panata sa Bayan' para sa paparating na 2025 Midterm Elections. #Eleksyon2025 #DapatTotoo #PanataSaBayan  ",0,9,63,1.5K,"['#Eleksyon2025', '#DapatTotoo', '#PanataSaBayan']","['@kyline_a3', '@MyJaps']",['\\U0001f1f5\\U0001f1ed'],https://pbs.twimg.com/profile_images/1971380104153481216/AEJnLc_J_normal.jpg,https://x.com/KevinPaulCueva3/status/1856003963255980129,tweet_id:1856003963255980129
JAPS Admirers | #JAmantes,@JapsAdmirersOfc,2024-11-11T07:35:21.000Z,False,Panata sa Bayan #JulieAnneSanJose #Eleksyon2025 #DapatTotoo #PanataSaBayan,2,77,174,3.4K,"['#JulieAnneSanJose', '#Eleksyon2025', '#DapatTotoo', '#PanataSaBayan']",[],['\\U0001f1f5\\U0001f1ed'],https://pbs.twimg.com/profile_images/1822646154884194304/vqOTXrsR_normal.jpg,https://x.com/JapsAdmirersOfc/status/1855876957222932480,tweet_id:1855876957222932480
Kapuso Crave,@KapusoCrave,2024-11-11T03:41:25.000Z,True,"WATCH: Sparkle artists join forces to give new life to GMA Integrated News and GMA Public Affairs' theme, 'Panata sa Bayan,' for the 2025 Midterm Elections. #Eleksyon2025 #DapatTotoo #PanataSaBayan",6,104,326,23K,"['#Eleksyon2025', '#DapatTotoo', '#PanataSaBayan']",[],['\\U0001f1f5\\U0001f1ed'],https://pbs.twimg.com/profile_images/1952630940683177984/YfjfJrJ3_normal.png,https://x.com/KapusoCrave/status/1855818083514175583,tweet_id:1855818083514175583
GMA Integrated News,@gmanews,2024-11-11T01:52:31.000Z,True,"LOOK: Handa na ang entablado para sa Eleksyon 2025 Ceremonial Signing!

Ngayong Nobyembre 11, 2024, ang GMA Integrated News, katuwang ang iba't ibang organisasyon, ay buong puwersang ilulunsad ang pinakamalaki at komprehensibong coverage ng #Eleksyon2025.  

LIVE sa GMA Network,",4,24,129,12K,['#Eleksyon2025'],[],[],https://pbs.twimg.com/profile_images/1700474798563110912/l146nN3-_normal.jpg,https://x.com/gmanews/status/1855790680192549156,tweet_id:1855790680192549156
Detective Mask 名探偵マスク,@DetectiveMask,2024-11-10T15:44:21.000Z,False,"""Nearly perfect"" is quite a stretch. Until now, it seems people are refusing to acknowledge that Leni had her own issues to deal with. It really boggles my mind why people still couldn't see it. #Halalan2025",8,8,87,4.9K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1855637628311502948,tweet_id:1855637628311502948
Intergalactic Movement Against Disinformation,@imadshield,2024-11-09T16:59:01.000Z,True,"Overheard:

They allow drugs to flood the streets because some politicians rely on drug money to fund their elections. Kababayan, never vote for politicians who are linked to the drug trade.#Halalan2025",19,50,113,3.8K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1941555956850008064/FIOrIv0D_normal.jpg,https://x.com/imadshield/status/1855294029984076204,tweet_id:1855294029984076204
Roentgen,@ronaldgem,2024-11-09T07:15:48.000Z,False,"Now, the challenge for the opposition is creating a compelling ""boogeyman"" that resonates with voters. To win in #Halalan2025, they need a strong narrative that captures public concern and offers a clear solution.",0,4,35,1K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1928738836429131776/dW7AkuZ3_normal.jpg,https://x.com/ronaldgem/status/1855147258586841573,tweet_id:1855147258586841573
Detective Mask 名探偵マスク,@DetectiveMask,2024-11-06T07:56:18.000Z,False,"If the US is any indication, impeaching VP Sara isn't going to stop Filipinos from mindlessly voting her as the next President of the Philippines, kahit gaano pa kalala ang mga ginawa niyang paglulustay sa DepEd.#Halalan2025",12,117,397,15K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1854070290198016353,tweet_id:1854070290198016353
Detective Mask 名探偵マスク,@DetectiveMask,2024-11-06T07:00:49.000Z,False,"Look at America now, and you'll see why I don't fantasize about migrating to another country.

Kahit pa layasan niyo pa ang Pinas, far-right politics is gonna creep at your door anyway. And since immigrant ka na, vulnerable ka na. #Halalan2025",0,22,89,2.3K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1854056327263449338,tweet_id:1854056327263449338
Roentgen,@ronaldgem,2024-11-06T05:28:09.000Z,True,"Pilipinas, umayos tayo sa #Halalan2025. Dagdagan natin mga kaibigan ni Sen. Risa Hontiveros sa Senado at Kongreso.",40,1.2K,5.2K,156K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1928738836429131776/dW7AkuZ3_normal.jpg,https://x.com/ronaldgem/status/1854033006983532971,tweet_id:1854033006983532971
Roentgen,@ronaldgem,2024-11-06T04:14:35.000Z,False,"Bawi na lang tayo sa #Halalan2025.

Senators:
1. Kiko Pangilinan
2. Bam Aquino
3-12. Bahala na kayo kung sinong trip niyo

PL:
ML (or bahala na rin kayo kung anong trip niyo)",4,37,340,6.2K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1928738836429131776/dW7AkuZ3_normal.jpg,https://x.com/ronaldgem/status/1854014493413855534,tweet_id:1854014493413855534
ACT Teachers Party-List,@ACT_Teachers,2024-11-05T14:15:36.000Z,False,DOBLE SERVICE CREDITS PARA SA MGA GURO AT IBA PANG TAGUMPAY! Panoorin at alamin ang mga detalye ng mga tagumpay mula sa naging dialogue! #TunayNaTinigNgTeachers#ServiceCredit #Halalan2025 #ElectionService,2,9,24,1.2K,"['#TunayNaTinigNgTeachers', '#ServiceCredit', '#Halalan2025', '#ElectionService']",[],"['\\U0001f469\\u200d\\U0001f3eb', '\\U0001f4e2', '\\U0001f973', '\\U0001f440']",https://pbs.twimg.com/profile_images/1942434655669506048/XlAcS123_normal.jpg,https://x.com/ACT_Teachers/status/1853803353144476132,tweet_id:1853803353144476132
ABS-CBN News,@ABSCBNNews,2024-11-05T04:45:00.000Z,True,"""It's Showtime"" host Ion Perez backs out from #Halalan2025, saying he still needs to prepare himself to be a public servant.
 
READ: abscbn.news/3Ca1rrA",10,11,88,14K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1853659757988466740,tweet_id:1853659757988466740
Kapamilya Outsider,@kpmlyaoutsider,2024-11-04T14:38:59.000Z,False,"LOOK: Ion Perez, hindi na itutuloy ang pagtakbo bilang konsehal 

“Hindi na po ako tatakbo or tutuloy bilang konsehal ng Concepcion, dahil gusto ko po munang ihanda ang sarili ko para hindi mapahiya sa inyo at mapaglingkuran kayo nang tama.”#IonPerez#Halalan2025",3,25,117,4.9K,"['#IonPerez', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1969564820199686144/66YxQGq1_normal.jpg,https://x.com/kpmlyaoutsider/status/1853446852269777190,tweet_id:1853446852269777190
Detective Mask 名探偵マスク,@DetectiveMask,2024-11-04T06:23:16.000Z,False,"I think we should start opening ourselves on the idea of a presidential run for Kiko Pangilinan in 2028.

However, we'll get to that once Kiko successfully returns to the Senate in 2025.#Halalan2025",18,17,115,8.5K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1853322102033547728,tweet_id:1853322102033547728
Mang Inasar ,@Mang_INASAR,2024-11-01T15:44:34.000Z,False,"May pag-asa manalo sila Bam Aquino at Kiko Pangilinan sa #Halalan2025 basta lahat ng Kakampinks, Silang dalawa lang ang iboboto sa mga Senador!",93,574,4.5K,138K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1852376193485476022,tweet_id:1852376193485476022
@pauloinmanila and 99 others,@pauloinmanila and 99 others,2024-10-31T01:09:09.000Z,True,Ang mga kakampi ng taumbayan sa Senado sa darating na #Halalan2025 #Eleksyon2025   #HeidiMendoza,15,34,119,5.8K,"['#Halalan2025', '#Eleksyon2025', '#HeidiMendoza']","['@bamaquino', '@kikopangilinan', '@LeodyManggagawa', '@LukeEspirituPH']",[],https://pbs.twimg.com/profile_images/1968992803431796736/fSUywMnB_normal.jpg,https://x.com/pauloMDtweets/status/1851793500104462512,tweet_id:1851793500104462512
Rappler,@rapplerdotcom,2024-10-29T02:30:15.000Z,True,"We’ve seen sibling pairs in the Senate, as well as mother-and-son tandems. But three brothers? #PHVoteMore in this report by the Philippine Center for Investigative Journalism: trib.al/Kiu0Q3i",3,36,47,4.4K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1851089132547691001,tweet_id:1851089132547691001
Mang Inasar ,@Mang_INASAR,2024-10-29T02:22:22.000Z,False,"Kung gusto nyo madagdagan ng matitino sa Senado, si BAM AQUINO AT KIKO PANGILINAN LANG ANG IBOTO NYO. #Halalan2025",68,309,1.9K,40K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1851087150504427912,tweet_id:1851087150504427912
KPEx Official,@OfficialKpex,2024-10-29T01:01:50.000Z,True,"Ang tanglaw ng bayan sa darating na halalan, ang kabataan.  

At kasama nila, gawin nating malinaw at tiyak ang ating mga boto.   

Abangan.    #iTsekAngBoto #Halalan2025",0,6,30,1.6K,"['#iTsekAngBoto', '#Halalan2025']","['@ABSCBNNews', '@abscbnfactcheck']","['\\u2b50', '\\u2714\\ufe0f']",https://pbs.twimg.com/profile_images/1922756044440338433/qV9Sr4um_normal.jpg,https://x.com/OfficialKpex/status/1851066883124150520,tweet_id:1851066883124150520
Mang Inasar ,@Mang_INASAR,2024-10-28T14:34:43.000Z,False,"Mga kabataan na new voters, nasa inyo ang kinabukasan ng Pilipinas. Parang awa nyo na, bumoto kayo ng wasto! #Halalan2025",3,17,73,838,['#Halalan2025'],[],['\\U0001f64f'],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1850909060918550776,tweet_id:1850909060918550776
Roentgen,@ronaldgem,2024-10-28T14:28:37.000Z,False,"Kung ang tanging silbi nina ""Sens."" Bato Dela Rosa, Bong Go at Francis Tolentino ay ipagtanggol si Duterte, wag na lang silang iboto sa #Halalan2025. Mag-apply na lang silang security ni Duterte. O kaya samahan na lang nila si Duterte sa ICC.",1,8,49,976,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1928738836429131776/dW7AkuZ3_normal.jpg,https://x.com/ronaldgem/status/1850907527527203184,tweet_id:1850907527527203184
ABS-CBN News,@ABSCBNNews,2024-10-28T11:00:01.000Z,True,"Pasig City Mayor Vico Sotto submitted a letter to Comelec that outlined concerns about Sarah Discaya's candidacy for mayor due to her connections with a construction firm that may impact election credibility. #Halalan2025 

READ: news.abs-cbn.com/news/2024/10/2
…",1,14,69,14K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1850855033409061205,tweet_id:1850855033409061205
Mang Inasar ,@Mang_INASAR,2024-10-28T08:23:39.000Z,False,Kawawa naman si Senator Risa Hontiveros sa Senado. Nag-iisa lang siya. Kaya dapat talaga maging solid ang Kakampinks para manalo sila Bam Aquino at Kiko Pangilinan sa #Halalan2025,30,835,4.2K,70K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1850815680104546613,tweet_id:1850815680104546613
PCIJ,@PCIJdotOrg,2024-10-28T06:38:57.000Z,False,"There are at least 5 ways political dynasties are able to stay in power, based on the electoral plans for May 2025 of district representatives belonging to political clans. #PHvoteREAD: pcij.org/2024/10/27/5-w
…",4,73,123,6.1K,['#PHvote'],[],[],https://pbs.twimg.com/profile_images/1785506948806557696/8NPZK8F2_normal.jpg,https://x.com/PCIJdotOrg/status/1850789333760131123,tweet_id:1850789333760131123
ABS-CBN Fact Check,@abscbnfactcheck,2024-10-28T05:15:41.000Z,False,"Ang tanglaw ng bayan sa darating na halalan, ang kabataan.  

At kasama nila, gawin nating malinaw at tiyak ang ating mga boto.   

Abangan.   #iTsekAngBoto #Halalan2025",0,20,46,3.7K,"['#iTsekAngBoto', '#Halalan2025']",['@ABSCBNNews'],"['\\u2b50', '\\u2714\\ufe0f']",https://pbs.twimg.com/profile_images/1778683799288840192/A83r4fae_normal.jpg,https://x.com/abscbnfactcheck/status/1850768378757341395,tweet_id:1850768378757341395
#PunchTheLies,@PunchTheLies,2024-10-27T08:39:29.000Z,True,"Nagtataka pa ba kayo kung bakit lubog ang Bicol?

Oct 13: 11 Chinese, arestado sa illegal mining sa Camarines Norte. Ayon sa report, hindi lamang ito ang iilegal mining sa Camarines. Meron din sa Jose Panganiban, atbp.

Gising! Dapat alam n’yo na ang gawin n’yo sa #halalan2025!",30,408,1K,92K,['#halalan2025'],[],[],https://pbs.twimg.com/profile_images/1527031033975152647/yVnjD_ie_normal.jpg,https://x.com/PunchTheLies/status/1850457276345106442,tweet_id:1850457276345106442
PCIJ,@PCIJdotOrg,2024-10-27T05:43:14.000Z,False,"5 ways Philippine dynasties are able to stay in power

In the current 19th Congress, 142 district representatives are reelectionists belonging to political dynasties, PCIJ’s own count shows. At least 67 others are seeking higher positions or switching with family members. #PHvote",4,38,51,3.9K,['#PHvote'],[],[],https://pbs.twimg.com/profile_images/1785506948806557696/8NPZK8F2_normal.jpg,https://x.com/PCIJdotOrg/status/1850412923967136137,tweet_id:1850412923967136137
Roentgen,@ronaldgem,2024-10-27T03:35:33.000Z,False,"Camarines Sur 4th District Rep. Arnie Fuentebella, who will face actor Marco Gumabao in #Halalan2025, donated 5,000 relief packs to Rodriguez' donation drive.",2,8,108,4.3K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1928738836429131776/dW7AkuZ3_normal.jpg,https://x.com/ronaldgem/status/1850380791337144543,tweet_id:1850380791337144543
PCIJ,@PCIJdotOrg,2024-10-27T00:33:31.000Z,False,"8 in every 10 district reps belong to dynasties. More than half are reelectionists in 2025

Can Congress be expected to pass an anti-dynasty law?

Read PCIJ's latest report: pcij.org/2024/10/26/low
… #PHvote",12,304,380,24K,['#PHvote'],[],[],https://pbs.twimg.com/profile_images/1785506948806557696/8NPZK8F2_normal.jpg,https://x.com/PCIJdotOrg/status/1850334981379547554,tweet_id:1850334981379547554
Nhor!,@Norbie60359687,2024-10-26T13:33:41.000Z,False,"7.Grabe ung Acting ni Marian Rivera pang Best Actress talaga.
8.Pumili naman tayo ng karapat-dapat na mamumuno sa ating Bayan.
9.Maging mapagmatyag at huwag kalimutan ang nakaraan.
10.Manood ka na ng BALOTA.MAGANDA TALAGA!#balota #MarianRivera #Eleksyon2025 #post",0,22,40,814,"['#balota', '#MarianRivera', '#Eleksyon2025', '#post']",[],[],https://pbs.twimg.com/profile_images/1879048621838200832/bw-RRBHX_normal.jpg,https://x.com/Norbie60359687/status/1850168925939790247,tweet_id:1850168925939790247
#PunchTheLies,@PunchTheLies,2024-10-26T09:50:21.000Z,True,"CAMARINES SUR, kung iboboto n’yo pa ang pamilyang Villafuerte, lulubog at lulubog talaga kayo. Sana naman matuto na kayo ngayon. Kung mananalo pa sila ngayong #halalan2025, sorry pero isa lang ang ibig sabhin, gusto n’yo talagang lumubog. #KristinePH",141,723,2.3K,211K,"['#halalan2025', '#KristinePH']",[],[],https://pbs.twimg.com/profile_images/1527031033975152647/yVnjD_ie_normal.jpg,https://x.com/PunchTheLies/status/1850112724673450306,tweet_id:1850112724673450306
PCIJ,@PCIJdotOrg,2024-10-25T10:05:41.000Z,False,"Meet the ‘obese’ political dynasties of the Philippines

At least two dozen political dynasties are aiming for five to 11 seats after May 2025 elections.

Read: pcij.org/2024/10/25/fat
… #PHvote",4,456,723,32K,['#PHvote'],[],[],https://pbs.twimg.com/profile_images/1785506948806557696/8NPZK8F2_normal.jpg,https://x.com/PCIJdotOrg/status/1849754196565778857,tweet_id:1849754196565778857
Jesus Falcis,@jesusfalcis,2024-10-24T16:10:52.000Z,True,Boat Buying to the nth power#KristinePH#Halalan2025,3,13,68,3.1K,"['#KristinePH', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/822541032084688896/BgXtfmoR_normal.jpg,https://x.com/jesusfalcis/status/1849483709982130188,tweet_id:1849483709982130188
Roentgen,@ronaldgem,2024-10-23T13:18:29.000Z,False,"Former VP Leni Robredo, Albay Acting Gov. Glenda Ong-Bongao, and Tabaco City Mayor Krisel Lagman are leading relief operations for their constituents affected by Typhoon #KristinePH.

All three women are running for #Halalan2025. ",2,71,308,8.9K,"['#KristinePH', '#Halalan2025']",[],['\\U0001f397\\ufe0f'],https://pbs.twimg.com/profile_images/1928738836429131776/dW7AkuZ3_normal.jpg,https://x.com/ronaldgem/status/1849077938437943387,tweet_id:1849077938437943387
ABS-CBN News,@ABSCBNNews,2024-10-23T07:20:21.000Z,True,"PBA Party-list Rep. Migs Nograles went live on Facebook this Wednesday to show herself undergoing a hair follicle drug test.
Earlier, she challenged her #Halalan2025 opponent, Davao City 1st District Rep. Paolo Duterte, to take a new drug test after he posted a negative result",11,8,66,22K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1848987810390544582,tweet_id:1848987810390544582
ABS-CBN News,@ABSCBNNews,2024-10-22T03:32:25.000Z,True,"Social media platforms, tech companies, and the Commission on Elections are joining forces to combat misinformation and disinformation in relation to the upcoming elections. #Halalan2025 

Know other companies that also pledged their support to the Comelec:",2,31,148,14K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1848568062804693123,tweet_id:1848568062804693123
Tinig ng Plaridel,@tinigngplaridel,2024-10-21T07:55:38.000Z,False,"LOOK: Commission on Election (Comelec) Chairperson Atty. George Erwin Garcia emphasized the need to communicate measures on future elections and address voter's education crisis in the Philippines earlier today, Oct. 21.#Halalan2025",1,5,12,577,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1967931825571106819/Jes8Zkp4_normal.jpg,https://x.com/tinigngplaridel/status/1848271917201146104,tweet_id:1848271917201146104
Roentgen,@ronaldgem,2024-10-20T14:01:38.000Z,False,"Tama, mga loyalista. Wag nang iboto ang mga Duterte at DDS sa Senado at Kongreso sa #Halalan2025.

Iboto niyo na lang sina Kiko, Bam at Leila (ML Party-list) na handang makipagtulungan kesa kina Bong Go , Bato, etc. na mga solid DDS.",1,14,58,2.3K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1928738836429131776/dW7AkuZ3_normal.jpg,https://x.com/ronaldgem/status/1848001634544295963,tweet_id:1848001634544295963
Tim Hormigos,@bnstim,2024-10-19T11:00:00.000Z,False,"In 2022, Candaba Mayor Danilo Baylon garnered the highest-ever vote share for a gubernatorial opposition candidate in Pampanga, surpassing Gov. Panlilio's share in 2007.

In 2025, he will run for Governor once again with Ed Panlilio as his Vice Governor.#Balota2025 #Halalan2025",5,14,75,6.8K,"['#Balota2025', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1906273472390774784/F3S3YfqJ_normal.jpg,https://x.com/bnstim/status/1847593537124389146,tweet_id:1847593537124389146
ABS-CBN News,@ABSCBNNews,2024-10-19T09:15:00.000Z,True,"The Alyansa ng Nagkakaisang Mamamayan said Comelec should bar #Halalan2025 aspirants who are immediate relatives of incumbent mayors, governors, and district representatives from running for the same elective positions to replace or succeed their family members.",69,307,1.9K,111K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1847567112178712701,tweet_id:1847567112178712701
Detective Mask 名探偵マスク,@DetectiveMask,2024-10-19T04:15:30.000Z,False,"And after yesterday's shit show, I will NEVER, EVER vote Sara Duterte for President.#Halalan2025",0,1,24,934,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1847491739189465499,tweet_id:1847491739189465499
ABS-CBN News,@ABSCBNNews,2024-10-18T23:10:00.000Z,True,"A multisectoral coalition on Friday filed a petition for disqualification at the Comelec against former President Rodrigo Duterte and four others, whom they described as members of prominent political dynasties in the country. #Halalan2025",4,13,47,8.9K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1847414858930933955,tweet_id:1847414858930933955
Detective Mask 名探偵マスク,@DetectiveMask,2024-10-18T12:25:04.000Z,False,"So ibig niyong sabihin nagda-dab na parang tanga si Imee Marcos sa 2019 ad niya kasama si Sara Duterte...

...para lang sabihin ni Sara na gusto niyang pugutan ng ulo ang kapatid niya at itapon sa dagat ang tatay niya?!#Halalan2025",0,6,29,1.4K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1847252557342904698,tweet_id:1847252557342904698
Roentgen,@ronaldgem,2024-10-18T04:41:51.000Z,False,"#5 AQUINO, Bam
#50 PANGILINAN, Kiko

#6 ML - Mamamayang Liberal#Halalan2025",5,152,662,17K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1928738836429131776/dW7AkuZ3_normal.jpg,https://x.com/ronaldgem/status/1847135984359821361,tweet_id:1847135984359821361
Claire,@claireyu,2024-10-17T13:48:16.000Z,False,"Who would forget this press conference by Isko Moreno, Ping Lacson, Tito Sotto, Norberto Nograles, and Doc Willie Ong to stop FVP Leni Robredo for running for President last 2022 elections. Then now, ito dumidikit na #trapo #Halalan2025",1,26,71,7.8K,"['#trapo', '#Halalan2025']",[],"['\\U0001f440', '\\U0001f605']",https://pbs.twimg.com/profile_images/1655575130360168449/txXIeTg4_normal.jpg,https://x.com/claireyu/status/1846911107589722223,tweet_id:1846911107589722223
Ka Leody de Guzman,@LeodyManggagawa,2024-10-17T10:10:56.000Z,False,"Maraming salamat sa mga kabataang handang manindigan sa panig ng mga manggagawa sa nalalapit na #Halalan2025. Kung bilang mga kabataan ay nais ninyong basagin ang dinastiya, politikang trapo, at elitismo, sumali na sa bit.ly/JoinKPKL!",3,7,32,4K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1525565263932178432/slgmWucb_normal.jpg,https://x.com/LeodyManggagawa/status/1846856414930874803,tweet_id:1846856414930874803
